timestamp,pm2_5,pm10,temperature,humidity,pressure,gas_resistance,mq135,aqi
2026-06-26T00:00:04.302Z,5.2,5.4,31.1,55.8,1004.1,31.4,400,25
2026-06-26T00:00:14.313Z,6.6,7.2,31.1,55.8,1004.2,31.4,400,27
2026-06-26T00:00:24.310Z,4.8,6.2,31.1,55.8,1004.2,31.4,400,25
2026-06-26T00:00:34.306Z,4,5,31.1,55.8,1004.2,31.4,400,25
2026-06-26T00:00:44.301Z,4.2,5.2,31.1,55.8,1004.2,31.3,400,25
2026-06-26T00:00:54.294Z,6.4,8.8,31.2,55.8,1004.2,31.3,400,26
2026-06-26T00:01:04.358Z,5.8,8.4,31.2,55.7,1004.2,31.3,400,25
2026-06-26T00:01:14.294Z,6,7,31.2,55.7,1004.2,31.3,400,25
2026-06-26T00:01:24.295Z,6.2,6.6,31.2,55.6,1004.2,31.3,400,25
2026-06-26T00:01:34.303Z,6.8,7.8,31.2,55.6,1004.2,31.3,400,28
2026-06-26T00:01:44.297Z,6.6,6.8,31.2,55.5,1004.2,31.3,400,27
2026-06-26T00:01:54.312Z,6.4,7.4,31.2,55.5,1004.3,31.3,400,26
2026-06-26T00:02:04.307Z,6,7,31.2,55.5,1004.3,31.3,400,25
2026-06-26T00:02:14.302Z,7,7,31.2,55.4,1004.3,31.3,400,29
2026-06-26T00:02:24.296Z,7.2,7.2,31.2,55.4,1004.3,31.3,400,29
2026-06-26T00:02:34.298Z,6,6.8,31.2,55.4,1004.3,31.2,400,25
2026-06-26T00:02:44.304Z,5.6,5.6,31.2,55.6,1004.3,31.2,400,25
2026-06-26T00:02:54.300Z,6.8,7,31.2,55.6,1004.3,31.1,400,28
2026-06-26T00:03:04.301Z,5.4,6.4,31.3,55.7,1004.3,31.1,400,25
2026-06-26T00:03:14.311Z,6,6.8,31.3,55.8,1004.3,31.1,400,25
2026-06-26T00:03:24.306Z,4.8,6.4,31.3,55.9,1004.3,31,400,25
2026-06-26T00:03:34.299Z,5.4,7.4,31.3,56,1004.3,31,400,25
2026-06-26T00:03:44.304Z,5,8,31.3,56.2,1004.3,31,400,25
2026-06-26T00:03:54.294Z,4.2,6.6,31.3,56.3,1004.3,31,400,25
2026-06-26T00:04:04.306Z,4,6.4,31.3,56.4,1004.3,30.9,400,25
2026-06-26T00:04:14.295Z,3.8,4,31.3,56.5,1004.3,30.9,400,25
2026-06-26T00:04:24.296Z,4.2,5.4,31.3,56.5,1004.3,30.8,400,25
2026-06-26T00:04:34.294Z,4.8,6,31.3,56.6,1004.3,30.8,400,25
2026-06-26T00:04:44.304Z,5,6,31.3,56.7,1004.3,30.7,401,25
2026-06-26T00:04:54.300Z,6,6.2,31.3,56.8,1004.3,30.7,401,25
2026-06-26T00:05:04.296Z,4.8,5.8,31.3,56.9,1004.3,30.7,401,25
2026-06-26T00:05:14.308Z,3.8,4,31.4,57,1004.3,30.6,401,25
2026-06-26T00:05:24.294Z,5.2,5.2,31.4,57,1004.3,30.6,401,25
2026-06-26T00:05:34.295Z,3.8,4,31.4,57.1,1004.3,30.5,401,25
2026-06-26T00:05:44.298Z,2.4,3.4,31.4,57.1,1004.3,30.5,401,25
2026-06-26T00:05:54.297Z,3.2,6.2,31.4,57.2,1004.3,30.4,401,25
2026-06-26T00:06:04.294Z,5,5.4,31.4,57.3,1004.3,30.4,401,25
2026-06-26T00:06:14.293Z,5.2,5.2,31.4,57.3,1004.3,30.4,401,25
2026-06-26T00:06:24.300Z,5.2,5.2,31.4,57.3,1004.3,30.4,401,25
2026-06-26T00:06:34.296Z,4.2,5.2,31.4,57.3,1004.3,30.3,401,25
2026-06-26T00:06:44.295Z,5,5,31.4,57.4,1004.3,30.3,401,25
2026-06-26T00:06:54.291Z,4.2,5.8,31.4,57.4,1004.3,30.2,400,25
2026-06-26T00:07:04.299Z,3.8,6.8,31.4,57.4,1004.3,30.2,400,25
2026-06-26T00:07:14.304Z,3.8,5.6,31.4,57.4,1004.3,30.2,400,25
2026-06-26T00:07:24.291Z,3.4,4.6,31.5,57.4,1004.3,30.2,400,25
2026-06-26T00:07:34.297Z,4,5.4,31.5,57.5,1004.3,30.1,400,25
2026-06-26T00:07:44.298Z,4.2,5,31.5,57.6,1004.3,30.1,400,25
2026-06-26T00:07:54.296Z,2.4,4.2,31.5,57.7,1004.3,30,400,25
2026-06-26T00:08:04.295Z,3.6,5.6,31.5,57.7,1004.3,30,400,25
2026-06-26T00:08:14.295Z,3.4,4.4,31.5,57.8,1004.3,29.9,400,25
2026-06-26T00:08:24.296Z,2.6,3.4,31.5,57.8,1004.3,29.9,400,25
2026-06-26T00:08:34.295Z,2,2,31.5,57.8,1004.3,29.9,400,25
2026-06-26T00:08:44.295Z,2.2,2.4,31.5,57.9,1004.3,29.8,400,25
2026-06-26T00:08:54.293Z,2.4,4.4,31.5,58,1004.3,29.8,400,25
2026-06-26T00:09:04.308Z,2.4,4.4,31.5,58.1,1004.3,29.8,400,25
2026-06-26T00:09:14.305Z,3,4.4,31.5,58.1,1004.2,29.7,400,25
2026-06-26T00:09:24.292Z,1.4,2.4,31.5,58.2,1004.2,29.7,400,25
2026-06-26T00:09:34.292Z,2.6,3.4,31.5,58.2,1004.2,29.7,400,25
2026-06-26T00:09:44.295Z,3.2,5,31.5,58.2,1004.2,29.7,400,25
2026-06-26T00:09:54.294Z,3.8,5.8,31.6,58.3,1004.2,29.7,400,25
2026-06-26T00:10:04.306Z,4,6,31.6,58.3,1004.2,29.6,400,25
2026-06-26T00:10:14.299Z,3.2,3.4,31.6,58.3,1004.2,29.6,400,25
2026-06-26T00:10:24.297Z,3.4,3.4,31.6,58.3,1004.2,29.6,400,25
2026-06-26T00:10:34.295Z,4,4,31.6,58.4,1004.2,29.6,400,25
2026-06-26T00:10:44.296Z,1.8,2.4,31.6,58.4,1004.3,29.6,400,25
2026-06-26T00:10:54.297Z,1.6,2.6,31.6,58.4,1004.3,29.5,400,25
2026-06-26T00:11:04.296Z,1,1,31.6,58.5,1004.3,29.5,400,25
2026-06-26T00:11:14.297Z,3,3.8,31.6,58.6,1004.3,29.5,400,25
2026-06-26T00:11:24.292Z,2,3.6,31.6,58.6,1004.3,29.5,400,25
2026-06-26T00:11:34.296Z,3,3.6,31.6,58.7,1004.3,29.5,400,25
2026-06-26T00:11:44.301Z,3.2,3.2,31.6,58.7,1004.3,29.4,400,25
2026-06-26T00:11:54.296Z,4.4,4.4,31.6,58.7,1004.3,29.4,400,25
2026-06-26T00:12:04.296Z,4,4.4,31.6,58.7,1004.3,29.4,400,25
2026-06-26T00:12:14.294Z,3.2,4.8,31.6,58.7,1004.3,29.4,400,25
2026-06-26T00:12:24.299Z,2.2,4,31.6,58.7,1004.3,29.4,400,25
2026-06-26T00:12:34.296Z,2.8,3,31.6,58.7,1004.3,29.4,400,25
2026-06-26T00:12:44.292Z,2.8,3.4,31.6,58.7,1004.3,29.4,400,25
2026-06-26T00:12:54.294Z,3.2,3.4,31.6,58.7,1004.3,29.4,400,25
2026-06-26T00:13:04.295Z,3.4,4.6,31.6,58.7,1004.3,29.4,400,25
2026-06-26T00:13:14.297Z,2.6,2.8,31.7,58.7,1004.3,29.4,400,25
2026-06-26T00:13:24.290Z,2.6,2.6,31.7,58.7,1004.3,29.4,400,25
2026-06-26T00:13:34.291Z,2.4,2.4,31.7,58.7,1004.3,29.4,400,25
2026-06-26T00:13:44.288Z,1.8,3,31.7,58.6,1004.3,29.3,400,25
2026-06-26T00:13:54.292Z,1.8,3,31.7,58.6,1004.3,29.3,400,25
2026-06-26T00:14:04.309Z,2.4,3.4,31.7,58.6,1004.3,29.3,400,25
2026-06-26T00:14:14.288Z,2.2,3,31.7,58.6,1004.3,29.3,400,25
2026-06-26T00:14:24.285Z,3,3,31.7,58.6,1004.3,29.2,401,25
2026-06-26T00:14:34.296Z,4.2,4.4,31.7,58.6,1004.3,29.2,400,25
2026-06-26T00:14:44.296Z,4.8,5,31.7,58.6,1004.3,29.1,401,25
2026-06-26T00:14:54.303Z,3.6,4.6,31.7,58.6,1004.3,29.1,401,25
2026-06-26T00:15:04.296Z,3.4,4.4,31.7,58.5,1004.3,29.1,400,25
2026-06-26T00:15:14.301Z,3.2,3.4,31.7,58.5,1004.3,29.1,400,25
2026-06-26T00:15:24.292Z,4.6,5,31.7,58.5,1004.3,29.1,400,25
2026-06-26T00:15:34.306Z,2.2,2.8,31.7,58.5,1004.3,29,400,25
2026-06-26T00:15:44.291Z,3.4,4.6,31.7,58.5,1004.4,29,400,25
2026-06-26T00:15:54.294Z,4,5.2,31.7,58.5,1004.4,29,400,25
2026-06-26T00:16:04.297Z,2.8,3,31.7,58.5,1004.4,29,400,25
2026-06-26T00:16:14.308Z,4,4,31.7,58.5,1004.4,28.9,400,25
2026-06-26T00:16:24.295Z,3.4,3.4,31.7,58.5,1004.4,28.9,400,25
2026-06-26T00:16:34.289Z,3.8,3.8,31.7,58.5,1004.4,28.9,400,25
2026-06-26T00:16:44.292Z,3,3,31.7,58.4,1004.4,28.8,400,25
2026-06-26T00:16:54.295Z,3.6,4.6,31.7,58.4,1004.4,28.8,400,25
2026-06-26T00:17:04.324Z,2.2,3.4,31.7,58.4,1004.4,28.8,400,25
2026-06-26T00:17:14.293Z,2,4,31.7,58.3,1004.4,28.7,400,25
2026-06-26T00:17:24.303Z,2,3,31.7,58.3,1004.4,28.7,400,25
2026-06-26T00:17:34.291Z,2.4,3.6,31.7,58.2,1004.4,28.7,400,25
2026-06-26T00:17:44.294Z,2.6,3.8,31.7,58.2,1004.4,28.7,400,25
2026-06-26T00:17:54.296Z,2.6,4.8,31.8,58.1,1004.4,28.7,400,25
2026-06-26T00:18:04.289Z,5,5,31.8,58.1,1004.4,28.7,400,25
