timestamp,pm2_5,pm10,temperature,humidity,pressure,gas_resistance,mq135,aqi
2026-07-04T00:00:05.092Z,3.6,3.6,32,64.7,1001.4,53.2,210,14
2026-07-04T00:00:14.932Z,2,3,32,64.7,1001.4,53.2,210,13
2026-07-04T00:00:24.920Z,3.8,3.8,32,64.7,1001.4,53.2,210,15
2026-07-04T00:00:34.939Z,3.4,4.6,32,64.7,1001.4,53.2,213,14
2026-07-04T00:00:44.924Z,4,5,32,64.7,1001.4,53.2,213,16
2026-07-04T00:00:55.017Z,4,4.8,32,64.7,1001.4,53.2,213,16
2026-07-04T00:01:04.915Z,3,3.4,32,64.8,1001.4,53.2,213,13
2026-07-04T00:01:14.917Z,3.6,4,32,64.8,1001.4,53.2,213,14
2026-07-04T00:01:25.010Z,4,6,32,64.8,1001.4,53.2,214,16
2026-07-04T00:01:34.920Z,3,4,32,64.8,1001.4,53.2,214,13
2026-07-04T00:01:44.978Z,3.6,4.6,32,64.8,1001.4,53.2,214,14
2026-07-04T00:01:54.921Z,4.6,4.6,32,64.8,1001.4,53.2,215,19
2026-07-04T00:02:04.912Z,4,4.6,32,64.8,1001.4,53.2,215,16
2026-07-04T00:02:14.996Z,3.2,3.2,32,64.8,1001.4,53.2,214,13
2026-07-04T00:02:24.931Z,3.4,3.8,32,64.8,1001.4,53.2,214,14
2026-07-04T00:02:34.960Z,3.6,4.6,32,64.8,1001.4,53.2,214,14
2026-07-04T00:02:44.919Z,4.8,5.8,32,64.8,1001.4,53.2,214,20
2026-07-04T00:02:54.917Z,4.8,6.2,32,64.8,1001.4,53.2,214,20
2026-07-04T00:03:04.966Z,3,4.2,32,64.8,1001.4,53.2,213,13
2026-07-04T00:03:14.914Z,2.4,3.4,32,64.8,1001.4,53.3,213,13
2026-07-04T00:03:25.030Z,2,3,32,64.8,1001.4,53.3,212,13
2026-07-04T00:03:34.923Z,3,4,32,64.8,1001.4,53.4,212,13
2026-07-04T00:03:44.920Z,2.8,3.2,32,64.8,1001.4,53.4,212,13
2026-07-04T00:03:54.917Z,2.8,3.8,32,64.8,1001.4,53.4,211,13
2026-07-04T00:04:04.916Z,3.4,4.4,32,64.8,1001.4,53.5,211,14
2026-07-04T00:04:14.930Z,2.6,3,32,64.8,1001.4,53.5,211,13
2026-07-04T00:04:24.916Z,2.8,3.2,32,64.7,1001.4,53.6,210,13
2026-07-04T00:04:34.953Z,4,4.8,32,64.7,1001.4,53.6,210,16
2026-07-04T00:04:44.921Z,4.4,4.8,32,64.7,1001.4,53.7,210,18
2026-07-04T00:04:54.913Z,5.2,5.2,32,64.7,1001.4,53.7,210,21
2026-07-04T00:05:04.970Z,2.4,3.6,32,64.6,1001.4,53.8,210,13
2026-07-04T00:05:14.904Z,2.2,2.8,32,64.6,1001.4,53.9,210,13
